"기준코인","대상코인","시점","상관계수"
"SEI","MLK",12,0.561
"SEI","STRAX",12,0.561
"SEI","SNT",12,0.488
"SEI","SBD",12,0.484
"SEI","ZRX",12,0.477
"SEI","ONG",12,0.447
"SEI","STEEM",12,0.405
"SEI","HPO",12,0.373
"SEI","STRIKE",12,0.373
"SEI","META",12,0.348
"SEI","PUNDIX",12,0.338
"SEI","STMX",12,0.321
"SEI","ARK",12,0.262
"SEI","GAS",12,0.232
"SEI","ORBS",12,0.229
"SEI","POLYX",12,0.188
"SEI","XRP",12,0.183
"SEI","FCT2",-12,-0.088
"SEI","HIFI",-12,-0.158
"SEI","LOOM",-12,-0.207
"SEI","KNC",-12,-0.211
"SEI","SSX",-12,-0.215
"SEI","STPT",-12,-0.238
"SHIB","DOGE",0,0.844
"SHIB","BAT",0,0.842
"SHIB","THETA",0,0.813
"SHIB","CELO",0,0.795
"SHIB","XTZ",0,0.788
"SHIB","ANKR",0,0.78
"SHIB","AXS",0,0.777
"SHIB","FLOW",0,0.776
"SHIB","MVL",0,0.774
"SHIB","MANA",0,0.769
"SHIB","GLM",0,0.76
"SHIB","ALGO",0,0.757
"SHIB","GRT",0,0.757
"SHIB","IOST",0,0.738
"SHIB","APT",0,0.733
"SHIB","NEO",0,0.728
"SHIB","AHT",0,0.726
"SHIB","1INCH",0,0.725
"SHIB","CHZ",0,0.723
"SHIB","SAND",0,0.723
"SHIB","IQ",0,0.72
"SHIB","UPP",0,0.719
"SHIB","ZIL",0,0.717
"SHIB","DOT",0,0.715
"SHIB","XEM",0,0.714
"SHIB","MATIC",0,0.703
"SHIB","QTUM",0,0.703
"SHIB","BORA",0,0.699
"SHIB","ONT",0,0.696
"SHIB","HBAR",0,0.693
"SHIB","ATOM",0,0.689
"SHIB","DKA",0,0.686
"SHIB","WAVES",0,0.684
"SHIB","MOC",0,0.669
"SHIB","ETC",0,0.664
"SHIB","QKC",0,0.663
"SHIB","VET",0,0.661
"SHIB","ADA",0,0.659
"SHIB","CRO",0,0.654
"SHIB","BTT",0,0.653
"SHIB","GMT",0,0.652
"SHIB","IMX",0,0.652
"SHIB","NEAR",0,0.652
"SHIB","EOS",0,0.643
"SHIB","XEC",0,0.642
"SHIB","T",0,0.641
"SHIB","IOTA",0,0.636
"SHIB","EGLD",0,0.632
"SHIB","HUNT",0,0.629
"SHIB","STRIKE",0,0.612
"SHIB","MED",0,0.609
"SHIB","BTG",0,0.602
"SHIB","AQT",0,0.597
"SHIB","HIVE",0,0.594
"SHIB","CVC",0,0.588
"SHIB","CRE",0,0.58
"SHIB","PUNDIX",0,0.58
"SHIB","ETH",0,0.579
"SHIB","SEI",0,0.579
"SHIB","ICX",0,0.576
"SHIB","AVAX",0,0.571
"SHIB","CBK",0,0.571
"SHIB","ARB",0,0.57
"SHIB","ARDR",0,0.567
"SHIB","FCT2",0,0.558
"SHIB","TT",0,0.558
"SHIB","HPO",0,0.555
"SHIB","MASK",0,0.551
"SHIB","JST",0,0.547
"SHIB","TON",0,0.524
"SHIB","AAVE",0,0.516
"SHIB","ONG",0,0.514
"SHIB","STEEM",0,0.513
"SHIB","AERGO",0,0.503
"SHIB","SUI",0,0.5
"SHIB","ZRX",0,0.472
"SHIB","SOL",0,0.465
"SHIB","META",0,0.453
"SHIB","BSV",0,0.449
"SHIB","SNT",0,0.43
"SHIB","STRAX",0,0.428
"SHIB","ELF",0,0.419
"SHIB","MLK",0,0.414
"SHIB","ID",0,0.407
"SHIB","KNC",0,0.403
"SHIB","SXP",0,0.395
"SHIB","STMX",0,0.391
"SHIB","POLYX",0,0.379
"SHIB","MTL",0,0.281
"SHIB","STPT",0,0.201
"SHIB","GRS",0,0.196
"SHIB","CTC",0,0.15
"SHIB","HIFI",0,0.08
"SHIB","PYTH",0,-0.709
"SHIB","TFUEL",1,0.839
"SHIB","WAXP",1,0.743
"SHIB","BTC",1,0.498
"SHIB","MBL",1,0.462
"SHIB","MINA",-1,0.32
"SHIB","STX",2,0.599
"SHIB","SSX",2,0.35
"SHIB","BLUR",3,0.604
"SHIB","ASTR",3,-0.159
"SHIB","POWR",5,0.371
"SHIB","SC",8,0.622
"SHIB","LSK",10,0.591
"SHIB","ORBS",11,0.388
"SHIB","TRX",11,0.289
"SHIB","LINK",12,0.448
"SHIB","SBD",12,0.428
"SHIB","STORJ",12,0.411
"SHIB","KAVA",-12,0.278
"SHIB","ARK",12,0.265
"SHIB","GAS",12,0.265
"SHIB","LOOM",-12,-0.127
"SHIB","XLM",-12,-0.144
"SHIB","XRP",-12,-0.151
"SHIB","BCH",-12,-0.214
"SNT","JST",0,0.925
"SNT","AAVE",0,0.905
"SNT","MBL",0,0.898
"SNT","ONG",0,0.889
"SNT","LINK",0,0.873
"SNT","STRAX",0,0.873
"SNT","META",0,0.87
"SNT","ARK",0,0.869
"SNT","AQT",0,0.846
"SNT","CBK",0,0.846
"SNT","STEEM",0,0.825
"SNT","BTC",0,0.819
"SNT","AERGO",0,0.817
"SNT","SOL",0,0.808
"SNT","MTL",0,0.804
"SNT","LSK",0,0.794
"SNT","QTUM",0,0.789
"SNT","PUNDIX",0,0.778
"SNT","TRX",0,0.777
"SNT","STMX",0,0.774
"SNT","CRE",0,0.769
"SNT","UPP",0,0.766
"SNT","ELF",0,0.759
"SNT","NEO",0,0.743
"SNT","ADA",0,0.738
"SNT","BSV",0,0.736
"SNT","MVL",0,0.726
"SNT","HUNT",0,0.723
"SNT","ETH",0,0.719
"SNT","QKC",0,0.719
"SNT","GRT",0,0.717
"SNT","ARDR",0,0.709
"SNT","TT",0,0.7
"SNT","BTG",0,0.694
"SNT","WAVES",0,0.693
"SNT","HBAR",0,0.689
"SNT","IOTA",0,0.686
"SNT","VET",0,0.682
"SNT","IMX",0,0.676
"SNT","DOGE",0,0.669
"SNT","ETC",0,0.655
"SNT","XEC",0,0.655
"SNT","SC",0,0.654
"SNT","THETA",0,0.653
"SNT","CELO",0,0.645
"SNT","ONT",0,0.644
"SNT","BTT",0,0.636
"SNT","MOC",0,0.633
"SNT","WAXP",0,0.618
"SNT","STX",0,0.613
"SNT","GLM",0,0.601
"SNT","DKA",0,0.581
"SNT","BAT",0,0.567
"SNT","BCH",0,0.543
"SNT","KNC",0,0.541
"SNT","GRS",0,0.539
"SNT","IQ",0,0.519
"SNT","XRP",0,0.512
"SNT","FCT2",0,0.502
"SNT","TFUEL",0,0.48
"SNT","AHT",0,0.459
"SNT","HIFI",0,0.446
"SNT","SHIB",0,0.43
"SNT","ICX",0,0.409
"SNT","XLM",0,0.378
"SNT","ANKR",0,0.344
"SNT","CTC",0,0.33
"SNT","HIVE",0,0.23
"SNT","MASK",0,0.104
"SNT","STPT",1,0.656
"SNT","SSX",-1,0.528
"SNT","ID",-1,0.344
"SNT","STRIKE",-3,0.605
"SNT","ASTR",3,-0.368
"SNT","TON",-4,0.875
"SNT","GAS",-4,0.829
"SNT","EGLD",-4,0.789
"SNT","PYTH",5,0.684
"SNT","MLK",-5,0.283
"SNT","MINA",6,-0.344
"SNT","SBD",-7,0.886
"SNT","POLYX",7,0.749
"SNT","XEM",-7,0.659
"SNT","CRO",-8,0.866
"SNT","STORJ",-8,0.854
"SNT","BLUR",-8,0.719
"SNT","POWR",-8,0.67
"SNT","IOST",-8,0.411
"SNT","ZRX",-11,0.877
"SNT","MANA",-11,0.397
"SNT","ZIL",-11,0.27
"SNT","CHZ",-11,0.246
"SNT","ORBS",12,0.808
"SNT","AVAX",-12,0.764
"SNT","NEAR",-12,0.696
"SNT","CVC",-12,0.679
"SNT","DOT",-12,0.663
"SNT","ARB",-12,0.54
"SNT","ALGO",-12,0.499
"SNT","AXS",-12,0.495
"SNT","SEI",-12,0.488
"SNT","XTZ",-12,0.47
"SNT","FLOW",-12,0.458
"SNT","LOOM",12,0.429
"SNT","SUI",-12,0.416
"SNT","ATOM",-12,0.414
"SNT","1INCH",-12,0.402
"SNT","GMT",-12,0.388
"SNT","MATIC",-12,0.384
"SNT","APT",-12,0.327
"SNT","SAND",-12,0.303
"SNT","BORA",-12,0.264
"SNT","T",-12,0.261
"SNT","HPO",-12,0.207
"SNT","MED",-12,0.119
"SNT","SXP",12,-0.086
"SNT","EOS",12,-0.141
"SNT","KAVA",12,-0.334
"SOL","BTC",0,0.953
"SOL","IMX",0,0.949
"SOL","LINK",0,0.947
"SOL","AVAX",0,0.939
"SOL","BSV",0,0.914
"SOL","BLUR",0,0.906
"SOL","NEAR",0,0.906
"SOL","TRX",0,0.906
"SOL","ETH",0,0.898
"SOL","ADA",0,0.893
"SOL","BTG",0,0.881
"SOL","ELF",0,0.88
"SOL","GRT",0,0.869
"SOL","VET",0,0.867
"SOL","STX",0,0.863
"SOL","HBAR",0,0.86
"SOL","SC",0,0.854
"SOL","AAVE",0,0.849
"SOL","STRAX",0,0.849
"SOL","CRO",0,0.84
"SOL","EGLD",0,0.837
"SOL","LSK",0,0.837
"SOL","DOT",0,0.832
"SOL","ETC",0,0.824
"SOL","BTT",0,0.819
"SOL","SNT",0,0.808
"SOL","IOTA",0,0.8
"SOL","MBL",0,0.797
"SOL","ARB",0,0.795
"SOL","JST",0,0.793
"SOL","SBD",0,0.782
"SOL","CELO",0,0.77
"SOL","POWR",0,0.77
"SOL","AQT",0,0.768
"SOL","ZRX",0,0.749
"SOL","WAVES",0,0.735
"SOL","CBK",0,0.726
"SOL","THETA",0,0.726
"SOL","TON",0,0.725
"SOL","UPP",0,0.718
"SOL","ONG",0,0.716
"SOL","MTL",0,0.711
"SOL","META",0,0.705
"SOL","DOGE",0,0.697
"SOL","NEO",0,0.689
"SOL","QTUM",0,0.684
"SOL","XEC",0,0.683
"SOL","CRE",0,0.678
"SOL","STEEM",0,0.668
"SOL","STMX",0,0.667
"SOL","MVL",0,0.663
"SOL","AERGO",0,0.637
"SOL","ONT",0,0.628
"SOL","XEM",0,0.615
"SOL","BCH",0,0.607
"SOL","ARDR",0,0.568
"SOL","GLM",0,0.561
"SOL","TT",0,0.55
"SOL","BAT",0,0.544
"SOL","HUNT",0,0.542
"SOL","XTZ",0,0.54
"SOL","ALGO",0,0.527
"SOL","QKC",0,0.525
"SOL","PUNDIX",0,0.521
"SOL","MOC",0,0.519
"SOL","GRS",0,0.514
"SOL","CVC",0,0.511
"SOL","WAXP",0,0.489
"SOL","FLOW",0,0.482
"SOL","SHIB",0,0.465
"SOL","TFUEL",0,0.442
"SOL","IQ",0,0.412
"SOL","HIFI",0,0.401
"SOL","DKA",0,0.399
"SOL","XRP",0,0.398
"SOL","STRIKE",0,0.366
"SOL","MANA",0,0.355
"SOL","XLM",0,0.353
"SOL","ATOM",0,0.351
"SOL","AHT",0,0.333
"SOL","ICX",0,0.288
"SOL","IOST",0,0.288
"SOL","ANKR",0,0.286
"SOL","FCT2",0,0.24
"SOL","KNC",0,0.239
"SOL","MLK",0,0.228
"SOL","PYTH",0,-0.942
"SOL","SEI",-1,0.897
"SOL","MINA",-1,0.791
"SOL","AXS",-1,0.552
"SOL","ID",-1,0.525
"SOL","1INCH",-1,0.415
"SOL","MATIC",-1,0.312
"SOL","SAND",-1,0.279
"SOL","ZIL",-1,0.206
"SOL","BORA",-1,0.186
"SOL","ASTR",4,-0.206
"SOL","STORJ",6,0.828
"SOL","GAS",7,0.592
"SOL","CTC",-7,0.409
"SOL","ARK",12,0.7
"SOL","SUI",-12,0.692
"SOL","ORBS",12,0.62
"SOL","STPT",12,0.498
"SOL","POLYX",12,0.448
"SOL","APT",-12,0.341
"SOL","LOOM",12,0.319
"SOL","CHZ",-12,0.309
"SOL","GMT",-12,0.307
"SOL","SSX",12,0.297
"SOL","T",-12,0.275
"SOL","HIVE",12,-0.04
"SOL","HPO",12,-0.056
"SOL","SXP",12,-0.063
"SOL","MASK",12,-0.086
"SOL","EOS",12,-0.117
"SOL","MED",12,-0.135
"SOL","KAVA",12,-0.31
"SSX","DKA",0,0.762
"SSX","FCT2",0,0.745
"SSX","QKC",0,0.745
"SSX","AERGO",0,0.736
"SSX","HUNT",0,0.729
"SSX","STRIKE",0,0.724
"SSX","META",0,0.718
"SSX","WAXP",0,0.71
"SSX","ORBS",0,0.697
"SSX","MOC",0,0.647
"SSX","HIVE",0,0.633
"SSX","TT",0,0.627
"SSX","MVL",0,0.618
"SSX","MBL",0,0.605
"SSX","ICX",0,0.587
"SSX","IOST",0,0.587
"SSX","NEO",0,0.538
"SSX","JST",0,0.537
"SSX","AHT",0,0.532
"SSX","WAVES",0,0.514
"SSX","MED",0,0.509
"SSX","CRE",0,0.505
"SSX","BORA",0,0.499
"SSX","MANA",0,0.483
"SSX","ONT",0,0.481
"SSX","ANKR",0,0.48
"SSX","ZIL",0,0.479
"SSX","MATIC",0,0.446
"SSX","T",0,0.428
"SSX","MLK",0,0.424
"SSX","FLOW",0,0.411
"SSX","XTZ",0,0.35
"SSX","MASK",0,0.313
"SSX","CELO",0,0.268
"SSX","PUNDIX",1,0.793
"SSX","CVC",-1,0.729
"SSX","STEEM",1,0.673
"SSX","ONG",1,0.661
"SSX","ZRX",1,0.65
"SSX","CBK",1,0.648
"SSX","AQT",1,0.62
"SSX","XEM",-1,0.579
"SSX","QTUM",1,0.578
"SSX","AAVE",1,0.572
"SSX","HPO",-1,0.549
"SSX","SNT",1,0.528
"SSX","STRAX",1,0.528
"SSX","TFUEL",1,0.488
"SSX","1INCH",-1,0.417
"SSX","MTL",1,0.402
"SSX","ID",-1,0.392
"SSX","SXP",1,0.356
"SSX","XLM",1,0.119
"SSX","PYTH",2,0.725
"SSX","CRO",-2,0.547
"SSX","BAT",-2,0.526
"SSX","UPP",-2,0.523
"SSX","DOGE",-2,0.445
"SSX","XEC",-2,0.42
"SSX","THETA",2,0.386
"SSX","EOS",-2,0.366
"SSX","SHIB",-2,0.35
"SSX","XRP",2,0.29
"SSX","BTG",-2,0.154
"SSX","ARDR",-3,0.736
"SSX","MINA",3,-0.545
"SSX","KNC",5,0.706
"SSX","POLYX",5,0.626
"SSX","TON",5,0.611
"SSX","ASTR",5,-0.688
"SSX","SBD",-6,0.617
"SSX","STMX",6,0.508
"SSX","STORJ",6,0.486
"SSX","HIFI",6,0.263
"SSX","GAS",7,0.57
"SSX","IQ",7,0.491
"SSX","VET",7,0.181
"SSX","POWR",-8,0.398
"SSX","GLM",8,0.391
"SSX","GRS",8,0.27
"SSX","GRT",-8,0.229
"SSX","GMT",-9,0.537
"SSX","APT",-9,0.371
"SSX","STPT",12,0.572
"SSX","ARK",12,0.538
"SSX","ATOM",-12,0.481
"SSX","ALGO",-12,0.478
"SSX","EGLD",-12,0.475
"SSX","AXS",-12,0.465
"SSX","LSK",-12,0.433
"SSX","IOTA",-12,0.428
"SSX","SAND",-12,0.424
"SSX","ADA",-12,0.415
"SSX","AVAX",-12,0.402
"SSX","DOT",-12,0.397
"SSX","CTC",12,0.39
"SSX","LOOM",12,0.39
"SSX","ELF",-12,0.374
"SSX","BTT",-12,0.355
"SSX","NEAR",-12,0.352
"SSX","BLUR",-12,0.348
"SSX","LINK",-12,0.318
"SSX","SOL",-12,0.297
"SSX","HBAR",-12,0.242
"SSX","CHZ",-12,0.229
"SSX","BTC",-12,0.217
"SSX","ETC",-12,0.213
"SSX","BSV",-12,0.204
"SSX","ARB",-12,0.203
"SSX","KAVA",-12,0.196
"SSX","IMX",-12,0.182
"SSX","ETH",-12,0.154
"SSX","SC",-12,0.148
"SSX","TRX",12,0.108
"SSX","STX",-12,0.053
"SSX","BCH",-12,-0.139
"SSX","SEI",12,-0.215
"SSX","SUI",12,-0.277
"STEEM","ONG",0,0.908
"STEEM","AERGO",0,0.882
"STEEM","PUNDIX",0,0.877
"STEEM","SBD",0,0.872
"STEEM","AQT",0,0.867
"STEEM","JST",0,0.867
"STEEM","AAVE",0,0.861
"STEEM","TON",0,0.861
"STEEM","CBK",0,0.854
"STEEM","ZRX",0,0.853
"STEEM","HUNT",0,0.852
"STEEM","MBL",0,0.842
"STEEM","QKC",0,0.841
"STEEM","ARDR",0,0.827
"STEEM","SNT",0,0.825
"STEEM","QTUM",0,0.819
"STEEM","CVC",0,0.81
"STEEM","STRAX",0,0.794
"STEEM","STORJ",0,0.793
"STEEM","NEO",0,0.792
"STEEM","MVL",0,0.782
"STEEM","LSK",0,0.777
"STEEM","UPP",0,0.772
"STEEM","WAXP",0,0.766
"STEEM","LINK",0,0.761
"STEEM","POLYX",0,0.754
"STEEM","ARK",0,0.753
"STEEM","GAS",0,0.753
"STEEM","STRIKE",0,0.749
"STEEM","XEM",0,0.749
"STEEM","ONT",0,0.745
"STEEM","CRE",0,0.739
"STEEM","WAVES",0,0.733
"STEEM","MOC",0,0.726
"STEEM","DOGE",0,0.718
"STEEM","ADA",0,0.708
"STEEM","BAT",0,0.707
"STEEM","BTC",0,0.704
"STEEM","THETA",0,0.704
"STEEM","MTL",0,0.703
"STEEM","GLM",0,0.692
"STEEM","STMX",0,0.691
"STEEM","GRT",0,0.688
"STEEM","XEC",0,0.679
"STEEM","SOL",0,0.668
"STEEM","IOTA",0,0.664
"STEEM","KNC",0,0.658
"STEEM","FCT2",0,0.652
"STEEM","VET",0,0.649
"STEEM","ETH",0,0.648
"STEEM","DOT",0,0.646
"STEEM","IQ",0,0.646
"STEEM","ELF",0,0.645
"STEEM","HBAR",0,0.638
"STEEM","IMX",0,0.636
"STEEM","CELO",0,0.635
"STEEM","ICX",0,0.631
"STEEM","TFUEL",0,0.631
"STEEM","ETC",0,0.623
"STEEM","IOST",0,0.62
"STEEM","BSV",0,0.61
"STEEM","TRX",0,0.597
"STEEM","BTG",0,0.592
"STEEM","AHT",0,0.589
"STEEM","BTT",0,0.587
"STEEM","FLOW",0,0.577
"STEEM","MANA",0,0.571
"STEEM","XTZ",0,0.568
"STEEM","ANKR",0,0.545
"STEEM","SC",0,0.542
"STEEM","STX",0,0.541
"STEEM","1INCH",0,0.54
"STEEM","HIVE",0,0.515
"STEEM","SHIB",0,0.513
"STEEM","ZIL",0,0.488
"STEEM","BORA",0,0.476
"STEEM","GRS",0,0.463
"STEEM","MLK",0,0.463
"STEEM","APT",0,0.454
"STEEM","CTC",0,0.413
"STEEM","CHZ",0,0.401
"STEEM","T",0,0.401
"STEEM","HIFI",0,0.381
"STEEM","BCH",0,0.373
"STEEM","SXP",0,0.301
"STEEM","XLM",0,0.238
"STEEM","PYTH",0,-0.886
"STEEM","META",1,0.853
"STEEM","CRO",-1,0.845
"STEEM","TT",1,0.787
"STEEM","SSX",-1,0.673
"STEEM","POWR",-1,0.629
"STEEM","AXS",-1,0.589
"STEEM","MATIC",-1,0.532
"STEEM","XRP",-1,0.417
"STEEM","ID",-1,0.407
"STEEM","MASK",-1,0.299
"STEEM","DKA",-2,0.737
"STEEM","ASTR",3,-0.447
"STEEM","MED",-5,0.326
"STEEM","ORBS",7,0.835
"STEEM","STPT",7,0.645
"STEEM","LOOM",10,0.517
"STEEM","HPO",-10,0.42
"STEEM","MINA",10,-0.373
"STEEM","EGLD",-11,0.744
"STEEM","NEAR",-11,0.64
"STEEM","EOS",-11,0.279
"STEEM","BLUR",-12,0.673
"STEEM","AVAX",-12,0.665
"STEEM","ALGO",-12,0.579
"STEEM","ATOM",-12,0.538
"STEEM","GMT",-12,0.537
"STEEM","ARB",-12,0.484
"STEEM","SAND",-12,0.455
"STEEM","SEI",-12,0.405
"STEEM","SUI",-12,0.338
"STEEM","KAVA",12,-0.16
"STMX","CRE",0,0.846
"STMX","CBK",0,0.841
"STMX","MBL",0,0.82
"STMX","STPT",0,0.802
"STMX","STRAX",0,0.78
"STMX","META",0,0.778
"STMX","SNT",0,0.774
"STMX","JST",0,0.77
"STMX","TT",0,0.769
"STMX","ARK",0,0.764
"STMX","STORJ",0,0.764
"STMX","AAVE",0,0.763
"STMX","UPP",0,0.763
"STMX","SBD",0,0.75
"STMX","LINK",0,0.745
"STMX","AQT",0,0.735
"STMX","ONG",0,0.729
"STMX","ORBS",0,0.728
"STMX","MTL",0,0.716
"STMX","ZRX",0,0.708
"STMX","CRO",0,0.703
"STMX","ELF",0,0.699
"STMX","TRX",0,0.693
"STMX","STEEM",0,0.691
"STMX","AERGO",0,0.688
"STMX","HUNT",0,0.685
"STMX","TON",0,0.674
"STMX","BTC",0,0.669
"STMX","MVL",0,0.669
"STMX","SOL",0,0.667
"STMX","KNC",0,0.653
"STMX","PUNDIX",0,0.646
"STMX","ARDR",0,0.628
"STMX","QKC",0,0.626
"STMX","LSK",0,0.621
"STMX","HBAR",0,0.602
"STMX","QTUM",0,0.598
"STMX","FCT2",0,0.597
"STMX","MOC",0,0.595
"STMX","BCH",0,0.588
"STMX","HIFI",0,0.587
"STMX","BSV",0,0.581
"STMX","AVAX",0,0.578
"STMX","DOGE",0,0.578
"STMX","ADA",0,0.567
"STMX","IMX",0,0.565
"STMX","EGLD",0,0.562
"STMX","CVC",0,0.56
"STMX","WAVES",0,0.556
"STMX","XEC",0,0.554
"STMX","BTG",0,0.553
"STMX","VET",0,0.553
"STMX","GRT",0,0.54
"STMX","ETH",0,0.539
"STMX","GLM",0,0.532
"STMX","WAXP",0,0.53
"STMX","NEAR",0,0.526
"STMX","NEO",0,0.526
"STMX","IOTA",0,0.52
"STMX","AHT",0,0.515
"STMX","THETA",0,0.513
"STMX","DKA",0,0.507
"STMX","IQ",0,0.504
"STMX","BTT",0,0.503
"STMX","SC",0,0.501
"STMX","LOOM",0,0.496
"STMX","CELO",0,0.492
"STMX","STRIKE",0,0.482
"STMX","DOT",0,0.477
"STMX","XEM",0,0.468
"STMX","STX",0,0.458
"STMX","ETC",0,0.453
"STMX","BLUR",0,0.452
"STMX","BAT",0,0.436
"STMX","ONT",0,0.436
"STMX","SHIB",0,0.391
"STMX","TFUEL",0,0.388
"STMX","CTC",0,0.354
"STMX","XTZ",0,0.28
"STMX","IOST",0,0.279
"STMX","FLOW",0,0.26
"STMX","ICX",0,0.253
"STMX","ANKR",0,0.238
"STMX","MANA",0,0.206
"STMX","HIVE",0,0.164
"STMX","ZIL",0,0.128
"STMX","BORA",0,0.117
"STMX","MLK",0,0.117
"STMX","PYTH",0,-0.868
"STMX","GAS",1,0.648
"STMX","GRS",1,0.638
"STMX","ID",-1,0.43
"STMX","POLYX",2,0.541
"STMX","ASTR",2,-0.597
"STMX","XRP",3,0.595
"STMX","XLM",3,0.593
"STMX","MINA",4,-0.301
"STMX","SSX",-6,0.508
"STMX","POWR",-9,0.583
"STMX","ARB",-12,0.336
"STMX","ALGO",-12,0.334
"STMX","SEI",-12,0.321
"STMX","AXS",-12,0.296
"STMX","1INCH",-12,0.222
"STMX","GMT",-12,0.208
"STMX","MATIC",-12,0.173
"STMX","T",-12,0.164
"STMX","ATOM",-12,0.16
"STMX","SUI",-12,0.16
"STMX","APT",-12,0.153
"STMX","SAND",12,-0.166
"STMX","HPO",12,-0.183
"STMX","CHZ",12,-0.189
"STMX","SXP",12,-0.223
"STMX","MED",12,-0.231
"STMX","MASK",12,-0.257
"STMX","EOS",12,-0.276
"STMX","KAVA",12,-0.481
"STORJ","STRAX",0,0.898
"STORJ","ELF",0,0.89
"STORJ","MBL",0,0.883
"STORJ","LINK",0,0.877
"STORJ","AAVE",0,0.873
"STORJ","ZRX",0,0.856
"STORJ","CBK",0,0.854
"STORJ","AQT",0,0.834
"STORJ","JST",0,0.832
"STORJ","META",0,0.824
"STORJ","ONG",0,0.821
"STORJ","BTC",0,0.82
"STORJ","TON",0,0.807
"STORJ","AERGO",0,0.796
"STORJ","STEEM",0,0.793
"STORJ","TRX",0,0.793
"STORJ","ADA",0,0.778
"STORJ","LSK",0,0.768
"STORJ","MTL",0,0.768
"STORJ","STMX",0,0.764
"STORJ","ORBS",0,0.745
"STORJ","IMX",0,0.735
"STORJ","CRE",0,0.73
"STORJ","UPP",0,0.721
"STORJ","VET",0,0.717
"STORJ","HBAR",0,0.712
"STORJ","ETH",0,0.711
"STORJ","NEO",0,0.702
"STORJ","PUNDIX",0,0.696
"STORJ","TT",0,0.692
"STORJ","STPT",0,0.69
"STORJ","QTUM",0,0.688
"STORJ","ARDR",0,0.687
"STORJ","MVL",0,0.68
"STORJ","HUNT",0,0.673
"STORJ","DOGE",0,0.668
"STORJ","SC",0,0.657
"STORJ","CVC",0,0.644
"STORJ","XEC",0,0.622
"STORJ","ETC",0,0.617
"STORJ","QKC",0,0.614
"STORJ","XEM",0,0.606
"STORJ","MOC",0,0.576
"STORJ","WAXP",0,0.575
"STORJ","GLM",0,0.565
"STORJ","BCH",0,0.53
"STORJ","STRIKE",0,0.516
"STORJ","DKA",0,0.512
"STORJ","IQ",0,0.475
"STORJ","KNC",0,0.463
"STORJ","LOOM",0,0.445
"STORJ","FCT2",0,0.443
"STORJ","AHT",0,0.387
"STORJ","IOST",0,0.375
"STORJ","MLK",0,0.271
"STORJ","PYTH",0,-0.883
"STORJ","SBD",1,0.892
"STORJ","CRO",-1,0.867
"STORJ","BLUR",-1,0.714
"STORJ","GRT",-1,0.702
"STORJ","GRS",1,0.619
"STORJ","ID",-1,0.436
"STORJ","XRP",1,0.421
"STORJ","ICX",-1,0.368
"STORJ","ASTR",-1,-0.748
"STORJ","XLM",4,0.312
"STORJ","GAS",5,0.734
"STORJ","SOL",-6,0.828
"STORJ","EGLD",-6,0.76
"STORJ","WAVES",-6,0.704
"STORJ","SSX",-6,0.486
"STORJ","AVAX",-7,0.82
"STORJ","SNT",8,0.854
"STORJ","THETA",-9,0.656
"STORJ","HPO",-9,0.156
"STORJ","ARK",10,0.858
"STORJ","DOT",-10,0.71
"STORJ","NEAR",-11,0.768
"STORJ","POLYX",11,0.591
"STORJ","ATOM",-11,0.391
"STORJ","IOTA",-12,0.759
"STORJ","BSV",-12,0.752
"STORJ","POWR",-12,0.731
"STORJ","BTT",-12,0.73
"STORJ","BTG",-12,0.647
"STORJ","CELO",-12,0.626
"STORJ","STX",-12,0.622
"STORJ","ONT",-12,0.591
"STORJ","SEI",-12,0.57
"STORJ","HIFI",12,0.556
"STORJ","ARB",-12,0.55
"STORJ","ALGO",-12,0.546
"STORJ","AXS",-12,0.527
"STORJ","BAT",-12,0.527
"STORJ","CTC",-12,0.499
"STORJ","FLOW",-12,0.468
"STORJ","XTZ",-12,0.455
"STORJ","TFUEL",-12,0.435
"STORJ","1INCH",-12,0.413
"STORJ","SHIB",-12,0.411
"STORJ","SUI",-12,0.393
"STORJ","GMT",-12,0.384
"STORJ","MANA",-12,0.384
"STORJ","MATIC",-12,0.35
"STORJ","APT",-12,0.328
"STORJ","ANKR",-12,0.327
"STORJ","SAND",-12,0.313
"STORJ","ZIL",-12,0.273
"STORJ","T",-12,0.246
"STORJ","BORA",-12,0.238
"STORJ","CHZ",-12,0.209
"STORJ","HIVE",-12,0.169
"STORJ","SXP",12,-0.086
"STORJ","MASK",12,-0.098
"STORJ","MED",12,-0.122
"STORJ","EOS",12,-0.153
"STORJ","KAVA",12,-0.335
"STORJ","MINA",12,-0.357
"STPT","STMX",0,0.802
"STPT","LOOM",0,0.793
"STPT","CRE",0,0.78
"STPT","ARK",0,0.746
"STPT","TT",0,0.735
"STPT","MBL",0,0.705
"STPT","STORJ",0,0.69
"STPT","KNC",0,0.672
"STPT","UPP",0,0.653
"STPT","FCT2",0,0.624
"STPT","AQT",0,0.619
"STPT","LINK",0,0.604
"STPT","MTL",0,0.589
"STPT","TRX",0,0.588
"STPT","HUNT",0,0.587
"STPT","ELF",0,0.571
"STPT","BTC",0,0.51
"STPT","CVC",0,0.501
"STPT","MVL",0,0.498
"STPT","MOC",0,0.493
"STPT","BCH",0,0.481
"STPT","QTUM",0,0.428
"STPT","GLM",0,0.422
"STPT","IQ",0,0.402
"STPT","HBAR",0,0.392
"STPT","DOGE",0,0.373
"STPT","VET",0,0.373
